Osamede Edokpolo,"Medication Management, MD","Dr. Osamede Edokpolo is a board-certified psychiatrist who provides medication management and therapy in the areas of anxiety, depression, ADHD, and bipolar disorder for clients 18 and up. He adopts a client-centered approach while adhering to best practice guidelines and evidence-based care. He hopes to help guide you on the journey to becoming the best version of yourself.","General mental health, Anxiety and panic disorders, Depression, Bipolar Disorder, Schizophrenia and psychotic disorders","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, Medicare, Humana, Oscar, UHC Student Resources, AllSavers UHC, Anthem Blue Cross Blue Shield, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, See your cost estimate",No data,No data,No data,No data,"California, Missouri, Nevada, Texas, Washington, D.C."
Germaine Kelley-Pope,"Medication Management, NP","Germaine Kelley-Pope is a board-certified psychiatric nurse practitioner with over 14 years of experience in behavioral health. She believes in providing patient-centered care that considers each patient's unique strengths and challenges. She specializes in the management of depression, anxiety, ADHD, and PTSD.","Anxiety and panic disorders, Depression, Pediatrics, Trauma and post-traumatic stress disorder (PTSD), Pregnancy, prenatal, postpartum","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$200-260,$200,$260,"Maryland, Virginia, Washington, D.C."
Nina Davachi,"Psychotherapy, LPC, LCPC",Nina Davachi is a licensed professional counselor who has her master’s degree in clinical mental health counseling. She is experienced in working with individuals and families to find hope in their struggles and freedom from emotional pain. Nina works from a somatic and existential approach and is passionate about inspiring clients and empowering change.,"Anxiety and panic disorders, Life transitions, General relationship challenges (family, friends, co-workers), Sex and intimacy, Marriage and partnerships","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,"Maryland, Washington, D.C."
Inger Daniels,"Medication Management, NP","Inger Daniels has over 20 years of nursing experience. As a psychiatric mental health nurse practitioner, she is prepared to assess/evaluate and diagnose mental illness, as well as prescribe medications and therapeutic treatment for children and adults. Her goal is to help individuals and families heal.","General mental health, Anxiety and panic disorders, Depression, Bipolar Disorder, Obsessive-Compulsive Disorder","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$200-260,$200,$260,"Colorado, Texas, Washington, D.C."
Ronald Shectman,"Psychotherapy, Licensed Psychologist",Dr. Ronald Shectman is a versatile therapist who listens carefully and responds empathically. He promotes self-understanding and behavior change by offering new perspectives and concrete guidance. He helps people reduce inner turmoil and gain the skill to live effectively.,"Anxiety and panic disorders, Depression, Life transitions, Personal growth and self-esteem, Marriage and partnerships","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, UHC Student Resources, United Healthcare Shared Services, See your cost estimate",No data,$140-200,$140,$200,"Washington, D.C."
Rachel Scharf,"Psychotherapy, LICSW","Rachel Scharf is a compassionate mental health therapist specializing in depression, anxiety, trauma, ADHD, and parenting. Using proven techniques and a trauma-informed approach, she provides support for her clients' development and well-being. Rachel is dedicated to helping children, adolescents, young adults, and parents. She prioritizes creating a safe space for therapy.","Anxiety and panic disorders, Depression, ADD/ADHD, Pediatrics, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,"Maryland, Washington, D.C."
LaTanya Wallace,"Medication Management, NP","La Tanya Wallace is a certified psychiatric nurse practitioner and naturopath with over 15 years of experience. She provides compassionate, effective care, supporting individuals from all backgrounds and circumstances in navigating life's challenges. She helps clients with situational, temporary, chronic mood, and trauma concerns holistically heal.","Depression, Life transitions, Personal growth and self-esteem, General relationship challenges (family, friends, co-workers), Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Harvard Pilgrim, MagnaCare, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$200-260,$200,$260,"California, Oregon, Texas, Washington, Washington, D.C."
Nathaniel Chapman,"Psychotherapy, Licensed Psychologist","Dr. Chapman has been leading, coaching, and counseling people for about ten years. His experiences in these areas include various populations such as Army ROTC college cadets, Army soldiers, substance abuse residence, patients with severe mental illness, spinal cord Injury patients, and amputees. Overall, Dr. Chapman has over 17 years of experience helping people grow.","Coaching, General mental health, Life transitions, Personal growth and self-esteem, General relationship challenges (family, friends, co-workers), Marriage and partnerships","UnitedHealthcare, Oxford Health Plans, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$200-260,$200,$260,"California, Florida, Virginia, Washington, D.C."
Olajumoke Rotimi,"Medication Management, NP, CRNP-PMH","Dr. Olajumoke Rotimi is a skilled child and adult mental health specialist with many years of experience in the medical field. She is a knowledgeable practitioner and a good listener who possesses empathic skills. She graduated from the University of Maryland, Baltimore with her BSN and Walden University with her PMHNP.","Anxiety and panic disorders, Depression, ADD/ADHD, Addiction and substance misuse, Bipolar Disorder","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, Medicare, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, See your cost estimate",No data,$80-140,$80,$140,"Maryland, Washington, D.C."
Marie Elanus,"Psychotherapy, LCSW","Marie Elanus is a licensed clinical social worker with experience working with people of all ages to overcome behavioral and emotional barriers. Her therapeutic approach involves compassion, care, and understanding. As a therapist, her goal is to create a safe space for each client to feel comfortable to be vulnerable while discussing their feelings, aspirations, and frustrations.","General mental health, Personal growth and self-esteem, General relationship challenges (family, friends, co-workers), Religion and spirituality, Women’s mental health","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, See your cost estimate",No data,$80-140,$80,$140,"Florida, Massachusetts, Washington, D.C."
Georgina Rose Chidaushe,"Medication Management, NP","Rose Chidaushe is a board-certified psychiatric-mental health nurse practitioner who has extensive experience working with children, adolescents, and adults. She treats depression, anxiety, bipolar disorder, ADHD, PTSD, autism spectrum challenges, and OCD.","General mental health, Anxiety and panic disorders, Depression, Bipolar Disorder, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, Medicare, UMR, Humana, Oscar, UHC Student Resources, AllSavers UHC, Anthem, Meritain, Anthem Blue Cross Blue Shield, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$200-260,$200,$260,"Virginia, Washington, D.C."
Anna D'Avanzo,"Psychotherapy, LICSW","Anna D’Avanzo specializes in adolescence and young adulthood with a focus on anxiety, depression, PTSD, and life transitions. She utilizes a calm and empathetic approach to support her clients in creating the changes they would like to see in their lives. She also supports her clients in exploring how the past affects the challenges they experience today.","General mental health, Anxiety and panic disorders, Depression, Life transitions, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, See your cost estimate",No data,$140-200,$140,$200,"Maryland, Washington, D.C."
Linda Berman,"Psychotherapy, LICSW","Linda Berman is a licensed clinical social worker experienced in working with anxiety, depression, and relationship issues. She provides a calm and supportive environment by listening carefully, not being judgmental, and offering strategies to help you think clearly, act effectively, and combat negativity. She is always open to questions and welcomes feedback.","Anxiety and panic disorders, Depression, Personal growth and self-esteem, General relationship challenges (family, friends, co-workers), Marriage and partnerships","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Harvard Pilgrim, Anthem, Multiplan, Meritain, Anthem Blue Cross Blue Shield, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Healthfirst, Florida Blue, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,"Washington, D.C."
